,Unnamed: 0,state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,total_cases,total_valid_cases,median_decision_days,mean_decision_days
195,813,29.0,10.0,1.0,37319.0,11.36042617960426,530.505376344086,358.0,93.0,93.0,24231.0,24184.0,714.0,824.0925818723123
196,814,29.0,10.0,8.0,6073.0,1.8487062404870624,428.31578947368416,327.0,19.0,19.0,1675.0,1675.0,1029.0,1170.6322388059702
197,819,6.0,2.0,9.0,4160.0,1.2663622526636225,562.2,550.0,10.0,10.0,701.0,698.0,1166.0,1046.8166189111748
198,846,1.0,19.0,14.0,6160.0,1.8751902587519025,245.81395348837208,108.0,43.0,43.0,8236.0,8218.0,644.0,727.2882696519835
199,856,18.0,24.0,1.0,4388.0,1.3357686453576865,812.4444444444445,602.0,9.0,9.0,2679.0,2667.0,671.0,800.7469066366704
200,868,1.0,8.0,11.0,6360.0,1.9360730593607305,218.3658536585366,129.0,41.0,41.0,2674.0,2668.0,741.0,658.3077211394303
201,875,16.0,22.0,9.0,3667.0,1.1162861491628615,652.0,640.0,8.0,8.0,1286.0,1281.0,202.0,364.30366900858706
202,877,25.0,5.0,1.0,3710.0,1.1293759512937596,574.6666666666666,522.0,9.0,9.0,611.0,456.0,133.0,486.48026315789474
203,9,1.0,7.0,1.0,10804.0,3.2888888888888888,673.5652173913044,754.0,23.0,23.0,36572.0,36068.0,609.0,841.257430409227
204,12,1.0,10.0,1.0,26564.0,8.086453576864535,1096.40625,861.0,32.0,32.0,10971.0,10865.0,513.0,695.6213529682467
205,14,1.0,12.0,1.0,24644.0,7.501978691019786,704.1702127659573,732.0,47.0,47.0,9991.0,9888.0,172.0,477.65453074433657
206,15,1.0,13.0,1.0,33531.0,10.20730593607306,805.3833333333333,830.0,60.0,60.0,19199.0,17819.0,427.0,784.2706661428812
207,24,1.0,17.0,1.0,42905.0,13.060882800608828,770.560975609756,724.5,82.0,82.0,27091.0,26835.0,697.0,792.0658468418111
208,28,1.0,18.0,1.0,25203.0,7.672146118721462,860.3658536585367,736.0,41.0,41.0,31705.0,30559.0,434.0,689.2972610360287
209,37,1.0,24.0,1.0,28819.0,8.772907153729072,816.8958333333335,744.0,48.0,48.0,33191.0,32649.0,461.0,862.1155012404668
210,40,1.0,25.0,4.0,15474.0,4.710502283105024,781.375,774.5,32.0,32.0,22555.0,22289.0,591.0,810.3082237875185
211,62,1.0,33.0,1.0,26113.0,7.9491628614916285,779.1052631578948,825.0,57.0,57.0,8327.0,8233.0,519.0,752.6461800072877
212,66,1.0,34.0,12.0,4610.0,1.4033485540334856,734.2857142857142,717.0,7.0,7.0,4331.0,4313.0,757.0,917.3343380477626
213,69,2.0,3.0,1.0,56391.0,17.1662100456621,659.0272727272727,670.0,110.0,110.0,10744.0,10741.0,629.0,771.2290289544735
214,73,2.0,4.0,6.0,6800.0,2.070015220700152,884.0,1007.0,11.0,11.0,3658.0,3658.0,1053.0,1178.5276107162383
215,80,2.0,11.0,6.0,6342.0,1.930593607305936,654.4166666666666,727.5,12.0,12.0,14697.0,14567.0,437.0,617.3659641655797
216,81,2.0,15.0,1.0,35981.0,10.953120243531203,647.3823529411766,699.0,68.0,68.0,16751.0,16735.0,868.0,907.0809082760682
217,116,5.0,1.0,1.0,3922.0,1.1939117199391172,873.5714285714287,733.0,7.0,7.0,16134.0,14909.0,273.0,483.0245489301764
218,117,5.0,2.0,1.0,25176.0,7.66392694063927,841.4722222222223,871.5,36.0,36.0,26403.0,25361.0,528.0,768.575529356098
219,119,5.0,5.0,1.0,14132.0,4.301978691019787,740.72,733.0,25.0,25.0,15578.0,14952.0,264.5,515.5826645264848
220,121,5.0,7.0,1.0,4071.0,1.239269406392694,678.5,881.0,6.0,6.0,9814.0,8119.0,126.0,363.5260500061584
221,122,5.0,7.0,2.0,8761.0,2.6669710806697107,779.0,731.0,15.0,15.0,2069.0,1990.0,405.5,604.529648241206
222,123,5.0,8.0,1.0,6229.0,1.896194824961948,765.6363636363636,734.0,11.0,11.0,11443.0,9253.0,127.0,285.32443531827516
223,125,5.0,10.0,1.0,5843.0,1.77869101978691,730.5454545454545,734.0,11.0,11.0,15947.0,14883.0,114.0,316.0004031445273
224,130,6.0,3.0,2.0,7957.0,2.4222222222222216,914.25,1055.0,12.0,12.0,19846.0,19322.0,136.0,512.3471690301211
225,849,6.0,3.0,2.0,7957.0,2.4222222222222216,914.25,1055.0,12.0,12.0,19846.0,19322.0,136.0,512.3471690301211
226,132,6.0,4.0,2.0,4568.0,1.3905631659056317,753.75,765.0,8.0,8.0,7249.0,7197.0,30.0,242.50020842017508
227,134,6.0,6.0,2.0,4762.0,1.4496194824961948,701.9,703.0,10.0,10.0,7142.0,6126.0,220.0,460.56252040483184
228,138,6.0,9.0,3.0,4451.0,1.354946727549467,845.7142857142858,724.0,7.0,7.0,3044.0,2779.0,352.0,601.2223821518531
229,142,6.0,12.0,1.0,5316.0,1.6182648401826485,682.4,723.0,10.0,10.0,5715.0,5627.0,344.0,604.0975653101119
230,143,6.0,13.0,1.0,5759.0,1.7531202435312023,973.4444444444445,694.0,9.0,9.0,11968.0,11576.0,36.0,284.07316862474084
231,144,6.0,15.0,1.0,4314.0,1.3132420091324202,736.375,839.0,8.0,8.0,6639.0,6623.0,64.0,402.1404197493583
232,145,6.0,16.0,1.0,5335.0,1.6240487062404871,843.4444444444445,698.0,9.0,9.0,6426.0,6283.0,216.0,518.7332484481935
233,152,6.0,22.0,1.0,3419.0,1.0407914764079147,1220.25,1075.0,4.0,4.0,3197.0,3138.0,480.5,620.4404079031231
234,186,9.0,2.0,16.0,3447.0,1.0493150684931507,818.1666666666665,677.5,6.0,6.0,4611.0,4492.0,720.0,946.6369100623331
235,189,9.0,2.0,19.0,3974.0,1.2097412480974126,906.0,887.5,6.0,6.0,9233.0,9223.0,1042.0,1230.7897647186383
236,194,9.0,6.0,8.0,4818.0,1.4666666666666666,785.0,800.5,8.0,8.0,29154.0,28085.0,706.0,908.4685775324906
237,209,9.0,9.0,18.0,3966.0,1.2073059360730594,678.5,657.0,8.0,8.0,681.0,680.0,1324.0,1622.3808823529412
238,210,9.0,9.0,19.0,3952.0,1.2030441400304417,676.75,666.0,8.0,8.0,813.0,802.0,1860.0,1813.7730673316707
239,214,9.0,11.0,2.0,6984.0,2.126027397260274,764.75,807.0,12.0,12.0,13578.0,12895.0,289.0,564.9855758045754
240,222,9.0,14.0,10.0,4734.0,1.4410958904109592,774.5,662.5,8.0,8.0,59662.0,32724.0,846.0,958.4448417063928
241,224,9.0,14.0,12.0,6887.0,2.0964992389649924,908.0,950.0,10.0,10.0,8793.0,8764.0,957.0,1103.5605887722502
242,227,9.0,18.0,3.0,8720.0,2.654490106544901,1091.3,905.5,10.0,10.0,18875.0,12632.0,931.0,1101.9236858771374
243,229,9.0,18.0,5.0,3717.0,1.1315068493150684,863.1666666666665,738.5,6.0,6.0,1665.0,1665.0,1000.0,1156.7267267267268
244,231,9.0,20.0,22.0,4644.0,1.4136986301369865,763.25,698.0,8.0,8.0,5297.0,5261.0,1399.0,1539.138756890325
245,232,9.0,20.0,23.0,5283.0,1.6082191780821915,843.125,888.0,8.0,8.0,18845.0,2552.0,856.0,992.5673981191222
246,233,9.0,21.0,2.0,4693.0,1.4286149162861492,688.6,676.0,10.0,10.0,16086.0,13782.0,577.0,764.2237701349586
247,879,9.0,21.0,2.0,4693.0,1.4286149162861492,688.6,676.0,10.0,10.0,16086.0,13782.0,577.0,764.2237701349586
248,237,9.0,22.0,11.0,17733.0,5.398173515981736,715.5142857142857,713.0,35.0,35.0,818.0,812.0,898.0,955.0800492610838
249,257,9.0,30.0,9.0,4398.0,1.3388127853881278,732.5,780.5,8.0,8.0,1130.0,1128.0,770.5,928.0168439716313
250,258,9.0,30.0,10.0,4764.0,1.4502283105022833,778.25,751.5,8.0,8.0,4356.0,4354.0,981.0,1258.0610932475884
251,267,9.0,34.0,2.0,3516.0,1.0703196347031962,634.3333333333334,905.0,9.0,9.0,7380.0,6450.0,474.0,738.3731782945737
252,271,9.0,34.0,6.0,3669.0,1.1168949771689498,1710.333333333333,1620.0,3.0,3.0,1742.0,1723.0,829.0,896.1938479396401
253,282,9.0,38.0,20.0,4859.0,1.4791476407914763,1053.5,1204.5,6.0,6.0,5557.0,5449.0,1148.0,1218.9504496237842
254,284,9.0,38.0,22.0,4288.0,1.3053272450532725,718.75,717.5,8.0,8.0,277.0,276.0,892.5,893.4673913043479
255,302,10.0,5.0,4.0,4484.0,1.364992389649924,991.0,969.0,6.0,6.0,29248.0,29188.0,521.0,695.8173221872003
256,850,10.0,5.0,4.0,4484.0,1.364992389649924,991.0,969.0,6.0,6.0,29248.0,29188.0,521.0,695.8173221872003
257,305,10.0,6.0,3.0,4256.0,1.29558599695586,1182.2,972.0,5.0,5.0,2856.0,2856.0,946.0,1027.5549719887956
258,306,10.0,6.0,4.0,4618.0,1.4057838660578386,1051.3333333333333,920.5,6.0,6.0,4594.0,3482.0,684.5,789.9801838024124
259,307,10.0,6.0,5.0,3417.0,1.0401826484018264,1219.75,1110.0,4.0,4.0,3126.0,3126.0,727.5,862.8266154830454
260,314,10.0,8.0,2.0,8774.0,2.6709284627092846,1076.5454545454545,972.0,11.0,11.0,2632.0,2632.0,788.0,1114.2412613981762
261,334,10.0,11.0,4.0,4444.0,1.3528158295281585,1327.4,1298.0,5.0,5.0,2656.0,2654.0,760.5,830.7882441597588
262,336,10.0,11.0,7.0,5107.0,1.5546423135464231,858.125,743.5,8.0,8.0,6090.0,2850.0,420.0,684.8424561403509
263,337,10.0,11.0,10.0,5055.0,1.5388127853881282,980.2857142857144,682.0,7.0,7.0,2096.0,2096.0,782.0,1116.6426526717557
264,347,10.0,14.0,4.0,6155.0,1.873668188736682,825.3636363636364,969.0,11.0,11.0,2820.0,1696.0,607.5,811.8944575471698
265,362,10.0,16.0,1.0,11352.0,3.455707762557078,1009.2,969.0,15.0,15.0,3063.0,2810.0,651.0,818.217793594306
266,363,10.0,16.0,2.0,7538.0,2.294672754946728,1494.571428571429,1329.0,7.0,7.0,1764.0,1764.0,556.0,827.3497732426304
267,365,10.0,17.0,3.0,4847.0,1.4754946727549467,630.9,718.0,10.0,10.0,2899.0,2688.0,270.0,476.2622767857143
268,366,10.0,17.0,4.0,5061.0,1.5406392694063926,906.75,925.5,8.0,8.0,10861.0,8412.0,1018.0,1101.867689015692
269,367,10.0,17.0,8.0,3685.0,1.121765601217656,885.3333333333335,970.5,6.0,6.0,2247.0,2247.0,888.0,993.7036048064085
270,379,10.0,20.0,1.0,13975.0,4.254185692541856,903.0454545454544,959.5,22.0,22.0,10748.0,10721.0,648.0,811.3421322637813
271,388,10.0,22.0,1.0,3665.0,1.1156773211567732,1189.125,971.5,8.0,8.0,4511.0,3817.0,914.0,1001.0623526329579
272,393,10.0,24.0,2.0,5856.0,1.782648401826484,864.6363636363636,974.0,11.0,11.0,2311.0,2311.0,593.0,706.5352661185634
273,394,10.0,24.0,3.0,8185.0,2.4916286149162863,799.0,692.0,14.0,14.0,7619.0,7612.0,265.0,497.55294272201786
274,412,10.0,28.0,2.0,6065.0,1.8462709284627088,825.8,741.5,10.0,10.0,7416.0,7416.0,854.5,987.0524541531823
275,419,10.0,29.0,3.0,5036.0,1.5330289193302893,1032.7142857142858,972.0,7.0,7.0,1380.0,1294.0,961.5,1073.8979907264297
276,429,10.0,32.0,3.0,3860.0,1.1750380517503805,887.0,930.0,6.0,6.0,7310.0,7298.0,743.0,849.2948753083036
277,829,10.0,32.0,3.0,3860.0,1.1750380517503805,887.0,930.0,6.0,6.0,7310.0,7298.0,743.0,849.2948753083036
278,430,10.0,32.0,5.0,4227.0,1.2867579908675801,1137.8,1204.0,5.0,5.0,1930.0,1930.0,1768.0,1753.1766839378238
279,431,10.0,33.0,1.0,12014.0,3.6572298325722974,824.6842105263157,803.0,19.0,19.0,2323.0,2323.0,941.0,1150.0671545415412
280,432,10.0,33.0,2.0,9979.0,3.0377473363774734,1239.4545454545455,1109.0,11.0,11.0,1932.0,1932.0,664.5,855.3788819875776
281,436,11.0,1.0,4.0,6370.0,1.939117199391172,712.0,762.0,11.0,11.0,35031.0,34654.0,499.0,815.6890979396318
282,440,11.0,4.0,2.0,11512.0,3.50441400304414,892.1764705882354,912.0,17.0,17.0,14866.0,14377.0,742.0,907.6614731863393
283,443,11.0,6.0,3.0,3642.0,1.108675799086758,638.0,682.5,8.0,8.0,7860.0,7760.0,269.0,603.479381443299
284,444,11.0,6.0,6.0,5241.0,1.5954337899543378,1680.25,939.5,4.0,4.0,1755.0,1734.0,763.5,779.4111880046136
285,445,11.0,7.0,2.0,4204.0,1.2797564687975649,1133.2,919.0,5.0,5.0,10007.0,9866.0,629.0,804.5212852219745
286,446,11.0,7.0,5.0,4759.0,1.4487062404870623,1244.2,1000.0,5.0,5.0,1616.0,1608.0,707.0,790.0516169154229
287,451,11.0,11.0,2.0,6567.0,1.9990867579908675,796.3636363636364,818.0,11.0,11.0,8191.0,8133.0,387.0,858.0700848395426
288,453,11.0,13.0,2.0,7506.0,2.2849315068493152,814.4166666666665,718.0,12.0,12.0,8864.0,8809.0,818.0,932.6387785219662
289,456,11.0,15.0,3.0,5735.0,1.7458143074581431,795.6,799.0,10.0,10.0,17955.0,17733.0,855.0,1015.5850673884847
290,457,11.0,16.0,2.0,6889.0,2.0971080669710807,755.6923076923077,906.0,13.0,13.0,4732.0,4711.0,1288.0,1412.8671195075356
291,458,11.0,17.0,2.0,6497.0,1.9777777777777776,873.2,988.0,10.0,10.0,5924.0,5821.0,726.0,846.1824428792304
292,459,11.0,17.0,6.0,3653.0,1.1120243531202436,572.6666666666666,692.0,9.0,9.0,855.0,834.0,1046.5,1044.7194244604316
293,467,11.0,23.0,2.0,4822.0,1.4678843226788432,976.5,939.5,6.0,6.0,10424.0,10382.0,418.0,659.0098246965903
294,885,11.0,23.0,2.0,4822.0,1.4678843226788432,976.5,939.5,6.0,6.0,10424.0,10382.0,418.0,659.0098246965903
295,469,11.0,26.0,2.0,7828.0,2.3829528158295283,769.8571428571429,814.0,14.0,14.0,4995.0,4986.0,1015.0,1118.5391095066186
296,472,11.0,27.0,2.0,14464.0,4.403044140030441,871.95,915.0,20.0,20.0,7283.0,7218.0,731.0,867.5699639789416
297,474,11.0,29.0,1.0,17677.0,5.381126331811262,784.1666666666665,921.0,30.0,30.0,3993.0,3982.0,1116.0,1222.3319939728779
298,477,11.0,31.0,1.0,5037.0,1.5333333333333334,722.1111111111112,802.0,9.0,9.0,330.0,311.0,852.0,1040.0032154340836
299,478,11.0,32.0,1.0,4542.0,1.3826484018264842,2245.0,2768.0,3.0,3.0,3858.0,3830.0,269.0,541.8574412532637
300,479,12.0,1.0,2.0,7396.0,2.2514459665144595,1178.2,1249.0,10.0,10.0,6466.0,6455.0,705.0,837.5936483346243
301,480,12.0,2.0,2.0,4366.0,1.3290715372907154,1457.0,1457.0,4.0,4.0,7890.0,7874.0,756.5,881.2023114046228
302,486,12.0,8.0,2.0,5033.0,1.5321156773211568,649.5,766.0,10.0,10.0,5724.0,5686.0,449.0,727.4611326064016
303,489,12.0,11.0,2.0,5370.0,1.634703196347032,754.0,759.0,11.0,11.0,3339.0,3327.0,748.0,836.3799218515179
304,492,12.0,13.0,2.0,3588.0,1.0922374429223745,814.0,809.0,8.0,8.0,4334.0,4331.0,1030.0,1181.7605633802816
305,493,12.0,14.0,2.0,4889.0,1.4882800608828006,1011.7142857142856,923.0,7.0,7.0,2027.0,2027.0,734.0,809.7192895905279
306,495,12.0,18.0,2.0,4340.0,1.3211567732115677,725.25,706.5,8.0,8.0,1692.0,1691.0,885.0,1039.969840331165
307,528,13.0,28.0,2.0,5501.0,1.6745814307458142,962.875,1138.5,8.0,8.0,25619.0,24893.0,676.0,928.6483750451935
308,544,13.0,47.0,2.0,5101.0,1.5528158295281582,729.4,719.0,10.0,10.0,38546.0,38082.0,223.0,533.5045428286329
309,577,14.0,2.0,1.0,8486.0,2.5832572298325718,829.0,803.0,12.0,12.0,49516.0,48518.0,183.0,384.967970650068
310,578,14.0,3.0,1.0,7034.0,2.141248097412481,659.0714285714286,743.0,14.0,14.0,58442.0,57977.0,233.0,419.47853459130346
311,580,14.0,6.0,1.0,7734.0,2.354337899543379,846.5,944.0,10.0,10.0,96038.0,93244.0,249.0,474.3923684097636
312,581,14.0,7.0,2.0,4854.0,1.4776255707762558,1174.5,1064.5,6.0,6.0,128718.0,127866.0,418.0,551.9488214224266
313,837,14.0,7.0,2.0,4854.0,1.4776255707762558,1174.5,1064.5,6.0,6.0,128718.0,127866.0,418.0,551.9488214224266
314,582,14.0,8.0,1.0,6215.0,1.8919330289193304,764.3636363636364,777.0,11.0,11.0,62694.0,61552.0,313.0,456.8430270340525
315,890,14.0,8.0,1.0,6215.0,1.8919330289193304,764.3636363636364,777.0,11.0,11.0,62694.0,61552.0,313.0,456.8430270340525
316,583,14.0,9.0,1.0,8184.0,2.4913242009132417,744.3333333333335,777.0,15.0,15.0,32766.0,32417.0,297.0,477.8247524447049
317,584,14.0,10.0,1.0,9306.0,2.8328767123287677,813.625,743.0,16.0,16.0,44282.0,41263.0,220.0,425.0213508470058
318,587,14.0,14.0,1.0,4240.0,1.2907153729071537,950.3333333333335,1134.0,6.0,6.0,63346.0,61966.0,216.0,445.7314656424491
319,891,14.0,14.0,1.0,4240.0,1.2907153729071537,950.3333333333335,1134.0,6.0,6.0,63346.0,61966.0,216.0,445.7314656424491
320,591,14.0,18.0,1.0,6598.0,2.008523592085236,952.2,962.0,10.0,10.0,36658.0,36171.0,301.0,481.84459926460426
321,592,15.0,2.0,2.0,6505.0,1.9802130898021308,790.7272727272727,808.0,11.0,11.0,2886.0,2515.0,315.0,466.0532803180914
322,594,15.0,6.0,2.0,4488.0,1.3662100456621005,600.0,706.0,10.0,10.0,2189.0,1815.0,358.0,523.899173553719
323,603,16.0,2.0,3.0,7387.0,2.2487062404870626,793.1538461538463,934.0,13.0,13.0,76690.0,75222.0,30.0,439.30331551939594
324,883,16.0,2.0,3.0,7387.0,2.2487062404870626,793.1538461538463,934.0,13.0,13.0,76690.0,75222.0,30.0,439.30331551939594
325,604,16.0,2.0,7.0,7553.0,2.299238964992389,747.2,739.0,15.0,15.0,14670.0,14620.0,194.0,585.3619699042408
326,839,16.0,2.0,7.0,7553.0,2.299238964992389,747.2,739.0,15.0,15.0,14670.0,14620.0,194.0,585.3619699042408
327,605,16.0,2.0,10.0,3708.0,1.1287671232876713,861.6666666666665,841.5,6.0,6.0,10384.0,10339.0,215.0,479.0170229229132
328,607,16.0,4.0,2.0,3987.0,1.2136986301369863,610.1111111111112,696.0,9.0,9.0,77546.0,77012.0,33.0,400.9403988988729
329,840,16.0,4.0,2.0,3987.0,1.2136986301369863,610.1111111111112,696.0,9.0,9.0,77546.0,77012.0,33.0,400.9403988988729
330,610,16.0,6.0,2.0,7083.0,2.156164383561644,676.7647058823529,879.0,17.0,17.0,26225.0,25773.0,21.0,263.78174834128737
331,613,16.0,7.0,2.0,6106.0,1.858751902587519,754.4545454545455,992.0,11.0,11.0,47775.0,47263.0,135.0,491.0896684510082
332,614,16.0,8.0,2.0,6961.0,2.119025875190258,988.5,1043.0,10.0,10.0,14263.0,14053.0,428.0,681.794848075144
333,615,16.0,9.0,2.0,5084.0,1.547640791476408,668.4545454545455,716.0,11.0,11.0,27854.0,26903.0,352.0,683.7045310931867
334,616,16.0,9.0,6.0,3926.0,1.1951293759512938,1347.0,1289.0,4.0,4.0,6687.0,6676.0,813.0,952.5007489514679
335,617,16.0,9.0,10.0,3518.0,1.0709284627092843,830.0,859.5,6.0,6.0,2989.0,2979.0,331.0,538.4494796911715
336,618,16.0,10.0,2.0,3740.0,1.1385083713850837,1040.4,1205.0,5.0,5.0,11457.0,11199.0,322.0,615.9089204393249
337,619,16.0,11.0,2.0,8203.0,2.497108066971081,695.4375,982.5,16.0,16.0,46879.0,43586.0,254.0,593.8105584361952
338,620,16.0,11.0,6.0,6477.0,1.971689497716895,788.1818181818181,1034.0,11.0,11.0,602.0,602.0,389.5,721.141196013289
339,623,16.0,12.0,6.0,5289.0,1.6100456621004566,680.1818181818181,859.0,11.0,11.0,6891.0,6473.0,27.0,397.28224934342654
340,625,16.0,12.0,11.0,4525.0,1.3774733637747336,855.2857142857142,1029.0,7.0,7.0,6031.0,5933.0,451.0,748.7675712118659
341,627,16.0,14.0,3.0,7936.0,2.4158295281582958,1086.0,1099.5,10.0,10.0,65941.0,62799.0,397.0,746.9184381916909
342,630,16.0,17.0,6.0,4331.0,1.3184170471841703,827.5714285714287,840.0,7.0,7.0,5571.0,5517.0,839.0,1078.589269530542
343,631,16.0,18.0,2.0,5581.0,1.6989345509893454,780.3,681.5,10.0,10.0,27505.0,24958.0,259.0,602.6828672169245
344,636,16.0,20.0,1.0,13149.0,4.002739726027397,885.9473684210526,997.0,19.0,19.0,109846.0,104194.0,393.0,726.6622166343551
345,638,16.0,20.0,7.0,7840.0,2.3866057838660577,769.0666666666667,883.0,15.0,15.0,24272.0,23666.0,217.0,535.2331192427956
346,639,16.0,20.0,11.0,6753.0,2.055707762557077,745.5,708.5,12.0,12.0,13060.0,11812.0,186.5,492.888249238063
347,643,16.0,22.0,1.0,9741.0,2.9652968036529685,713.5555555555555,726.0,18.0,18.0,2633.0,2498.0,549.5,774.0200160128103
348,644,16.0,22.0,5.0,5279.0,1.6070015220700151,830.2222222222223,996.0,9.0,9.0,33609.0,31261.0,42.0,430.8303317232334
349,660,17.0,19.0,1.0,20843.0,6.344901065449012,759.3589743589743,721.0,39.0,39.0,23437.0,23289.0,36.0,447.8427154450599
350,668,17.0,25.0,1.0,9170.0,2.7914764079147645,710.1875,819.5,16.0,16.0,49305.0,49125.0,106.0,464.7056692111959
351,670,17.0,27.0,1.0,4854.0,1.4776255707762558,868.0,998.0,9.0,9.0,39568.0,38059.0,162.0,624.3105704301216
352,672,17.0,28.0,1.0,10463.0,3.1850837138508368,707.5,710.5,20.0,20.0,22248.0,22142.0,36.0,461.4759732634812
353,680,17.0,32.0,1.0,12945.0,3.9406392694063928,725.6071428571429,752.5,28.0,28.0,12589.0,12560.0,28.0,463.5297770700637
354,682,17.0,34.0,1.0,6223.0,1.8943683409436836,609.8,725.0,15.0,15.0,7108.0,7082.0,21.0,305.08825190624117
355,684,17.0,36.0,1.0,5791.0,1.762861491628615,861.5454545454545,784.0,11.0,11.0,11934.0,11741.0,9.0,377.8318712205093
356,687,17.0,39.0,1.0,5316.0,1.6182648401826485,734.8333333333335,711.5,12.0,12.0,11304.0,11246.0,33.0,415.6997154543838
357,688,17.0,40.0,1.0,7066.0,2.1509893455098936,763.4666666666667,962.0,15.0,15.0,9950.0,9920.0,117.5,525.6127016129033
358,689,17.0,41.0,1.0,11670.0,3.5525114155251143,1021.6666666666665,1094.0,15.0,15.0,6972.0,6964.0,157.5,733.0143595634693
359,691,18.0,1.0,1.0,9440.0,2.8736681887366817,1152.1666666666667,1083.0,12.0,12.0,6502.0,6360.0,454.0,667.9556603773585
360,692,18.0,2.0,1.0,16244.0,4.9449010654490095,1001.0,935.0,23.0,23.0,24474.0,24194.0,379.0,582.116144498636
361,693,18.0,3.0,1.0,15305.0,4.659056316590564,1636.8,1297.0,15.0,15.0,41942.0,41046.0,313.0,612.5480192954246
362,694,18.0,4.0,1.0,5611.0,1.7080669710806695,1154.142857142857,1267.0,7.0,7.0,13880.0,13242.0,357.0,528.5164627699743
363,695,18.0,5.0,1.0,9302.0,2.8316590563165907,883.625,775.0,16.0,16.0,7622.0,7511.0,190.0,420.1722806550393
364,697,18.0,6.0,1.0,11287.0,3.4359208523592084,964.9411764705884,854.0,17.0,17.0,19624.0,18128.0,350.0,647.9009267431597
365,700,18.0,7.0,1.0,6656.0,2.0261796042617957,736.9230769230769,708.0,13.0,13.0,25439.0,25106.0,268.0,557.6512785788258
366,702,18.0,10.0,1.0,13932.0,4.241095890410959,1025.55,1030.5,20.0,20.0,9759.0,9461.0,249.0,517.2658281365606
367,704,18.0,11.0,1.0,5464.0,1.6633181126331809,932.0,1006.0,9.0,9.0,3069.0,2998.0,482.5,643.3355570380254
368,705,18.0,12.0,1.0,9265.0,2.820395738203957,824.0,802.0,18.0,18.0,7811.0,7176.0,356.0,563.0830546265329
369,706,18.0,13.0,1.0,7942.0,2.41765601217656,1085.5833333333333,1070.5,12.0,12.0,4014.0,3901.0,250.0,406.1092027685209
370,709,18.0,16.0,1.0,10936.0,3.329071537290716,839.2,877.5,20.0,20.0,2248.0,2244.0,199.0,415.6372549019608
371,712,18.0,18.0,1.0,16433.0,5.002435312024354,1200.2380952380952,1151.0,21.0,21.0,5917.0,5842.0,196.0,398.593461143444
372,714,18.0,19.0,1.0,6214.0,1.8916286149162864,761.5,760.0,12.0,12.0,3773.0,3720.0,259.0,552.2521505376344
373,715,18.0,20.0,1.0,5819.0,1.7713850837138507,947.4,800.5,10.0,10.0,3030.0,3019.0,449.0,619.9841006955945
374,717,18.0,22.0,1.0,8099.0,2.46544901065449,1002.0909090909092,1006.0,11.0,11.0,2021.0,2004.0,558.0,683.4900199600798
375,718,18.0,23.0,1.0,10341.0,3.1479452054794512,1079.2666666666667,1015.0,15.0,15.0,8956.0,8445.0,186.0,427.3763173475429
376,723,20.0,5.0,2.0,8610.0,2.6210045662100456,1022.0833333333335,1024.0,12.0,12.0,4924.0,4906.0,197.0,387.4761516510395
377,844,20.0,5.0,2.0,8610.0,2.6210045662100456,1022.0833333333335,1024.0,12.0,12.0,4924.0,4906.0,197.0,387.4761516510395
378,727,21.0,2.0,1.0,3649.0,1.1108066971080672,821.625,807.0,8.0,8.0,386.0,379.0,1056.0,1155.4195250659632
379,729,22.0,1.0,1.0,16437.0,5.00365296803653,873.5652173913044,732.0,23.0,23.0,161491.0,160136.0,146.0,368.0648323924664
380,730,22.0,2.0,1.0,11055.0,3.3652968036529685,865.2941176470587,954.0,17.0,17.0,123650.0,122081.0,119.0,301.225718989851
381,731,22.0,3.0,1.0,5552.0,1.6901065449010657,847.6,954.0,10.0,10.0,79934.0,79140.0,176.5,363.8632549911549
382,845,22.0,3.0,1.0,5552.0,1.6901065449010657,847.6,954.0,10.0,10.0,79934.0,79140.0,176.5,363.8632549911549
383,732,22.0,4.0,1.0,5247.0,1.5972602739726027,1062.857142857143,1130.0,7.0,7.0,29115.0,28782.0,143.0,371.39528177333057
384,734,22.0,11.0,1.0,10792.0,3.2852359208523594,849.8235294117646,906.0,17.0,17.0,38929.0,38670.0,148.0,353.9502973881562
385,737,22.0,17.0,1.0,11176.0,3.402130898021309,872.4117647058823,748.0,17.0,17.0,54459.0,53969.0,188.0,391.4157757231003
386,738,22.0,18.0,3.0,6574.0,2.0012176560121766,1136.5555555555557,1071.0,9.0,9.0,49552.0,49219.0,202.0,413.5955626892054
387,739,22.0,19.0,1.0,7322.0,2.228919330289193,844.3846153846154,748.0,13.0,13.0,64667.0,63106.0,118.0,318.04150160048175
388,740,22.0,21.0,1.0,6141.0,1.869406392694064,1190.5714285714287,996.0,7.0,7.0,19309.0,19261.0,258.0,432.2601111053424
389,741,22.0,24.0,1.0,9940.0,3.025875190258752,906.3333333333335,954.0,15.0,15.0,46859.0,46285.0,220.0,416.56147780058336
390,742,23.0,1.0,1.0,3840.0,1.1689497716894977,861.8571428571429,722.0,7.0,7.0,280691.0,213839.0,815.0,979.7209349089736
391,744,23.0,3.0,1.0,10051.0,3.0596651445966514,683.3157894736843,722.0,19.0,19.0,36151.0,29292.0,407.0,610.3859074149939
392,745,23.0,3.0,7.0,4563.0,1.389041095890411,844.5,784.5,8.0,8.0,273.0,211.0,1917.0,1904.824644549763
