state_code,state_name,district_name,dist_code,court_no,court_name
9,Rajasthan,Jaipur District,38,21,ACJM JM-Shahpura
9,Rajasthan,Jaipur District,38,32,ACJM JM - Renwal
9,Rajasthan,Jaipur District,38,35,ACJM JM-Kotputli
9,Rajasthan,Jodhpur District,39,10,ACJM Bilara Criminal Cases
9,Rajasthan,Jodhpur District,39,15,ACJM JM Phalodi Criminal
9,Rajasthan,Jodhpur District,39,19,ACJM JM Criminal - Pipar
9,Rajasthan,Merta Nagaur,8,22,ACJM Degana Taluka HQ criminal
9,Rajasthan,Merta Nagaur,8,32,ACJM MJM-Makrana Taluka HQ
9,Rajasthan,Baran,12,21,ACJM JM Gram Criminal - Atru Taluka
9,Rajasthan,Jaipur Metro,4,15,CMM ACMM MM Jaipur Metro HQ
9,Rajasthan,Jaipur Metro,4,30,CMM ACMM MM Mini Secretariat Jaipur
9,Rajasthan,Jaipur Metro I,4,31,CMM ACMM Nagar Nigam Court Complex Jaipur Metro
9,Rajasthan,Jaipur Metro,4,32,CMM ACMM MM BASSI COURT COMPLEX
9,Rajasthan,Jaipur Metro II,40,7,CMM ACMM Jaipur Metro HQ II
9,Rajasthan,Jaipur Metro II,40,14,CMM ACMM JDA JAIPUR METRO II
9,Rajasthan,Jaipur Metro II,40,23,CMM MINI SECRETARIAT JAIPUR METRO II
9,Rajasthan,Jaipur Metro,4,31,CMM ACMM Nagar Nigam Court Complex Jaipur Metro
9,Rajasthan,Jaipur Metro I,4,32,CMM ACMM MM BASSI COURT COMPLEX
9,Rajasthan,Jaipur Metro II,40,2,CMM ACMM MM CHOMU COURT COMPLEX II
9,Rajasthan,Jaipur Metro,4,24,ACMM RAILWAY JAIPUR METRO
9,Rajasthan,Jaipur Metro II,40,19,ACMM RAILWAY JAIPUR METRO II
10,Tamil Nadu,Dharmapuri,1,6,Principal District and Sessions
10,Tamil Nadu,Pudukkottai,2,5,PRINCIPAL DISTRICT COURT
10,Tamil Nadu,Theni,4,7,Principal District Court Theni
10,Tamil Nadu,Nagapattinam,6,5,Principal District Court
10,Tamil Nadu,Kanniyakumari,7,7,Principal District and Sessions Court
10,Tamil Nadu,Tiruchirappalli,8,9,Principal District and Session Court
10,Tamil Nadu,Thoothukudi,9,5,Principal District court complex
10,Tamil Nadu,Viluppuram,10,17,Principal District Court Villupuram
10,Tamil Nadu,Vellore,11,12,Principal District Court
10,Tamil Nadu,Virudhunagar,14,8,Principal District Court
10,Tamil Nadu,Madurai,15,3,Principal District Judge
10,Tamil Nadu,The Nilgiris,16,1,District court
10,Tamil Nadu,Thanjavur,17,1,PRINCIPAL DISTRICT COURT
10,Tamil Nadu,Karur,19,2,The Principal District Court
10,Tamil Nadu,Cuddalore,20,1,Principal District Judge Cuddalore.
10,Tamil Nadu,Tiruvannamalai,22,1,Principal District and Sessions Court
10,Tamil Nadu,Perambalur,23,2,Prl. DISTRICT AND SESSIONS COURT AND MAHILA
10,Tamil Nadu,Erode,24,3,Principal District Court
10,Tamil Nadu,Tiruvarur,25,9,Principal District Court
10,Tamil Nadu,Krishnagiri,26,2,Principal District Judge
10,Tamil Nadu,Dindigul,27,2,Principal District and Sessions Court
10,Tamil Nadu,Puducherry,28,7,District and  Sessions Court
10,Tamil Nadu,Ariyalur,30,4,Principal_District_Court_ Establisment_Ariyalur
10,Tamil Nadu,Kancheepuram,31,4,District and Sessions Judge
10,Tamil Nadu,Tiruvallur,32,19,Principal District and Sessions Court
10,Tamil Nadu,Tiruppur,33,20,Principal District court
10,Tamil Nadu,Coimbatore,18,5,Principal District Court
10,Tamil Nadu,Sivagangai,29,1,PRINCIPAL DISTRICT COURT
10,Tamil Nadu,Namakkal,5,4,Principal District Court
10,Tamil Nadu,Tirunelveli,3,12,PDJ I ADJ Mahila III ADJ IV ADJ Tirunelveli
10,Tamil Nadu,Salem,12,2,Pdj Establishment
10,Tamil Nadu,Chennai,13,1,CITY CIVIL and SESSIONS COURT Chennai-600 104.
10,Tamil Nadu,Ramanathapuram,21,6,PDJ ADJ and FTMCourts Ramanathapuram
10,Tamil Nadu,Tirunelveli,3,16,II Additional District Court (PCR) Tirunelveli
10,Tamil Nadu,Tirunelveli,3,26,Additional District - Sessions Court Tenkasi
10,Tamil Nadu,Theni,4,13,Additional District Court Periyakulam
10,Tamil Nadu,Nagapattinam,6,16,Additional District Court Mayiladuthurai
10,Tamil Nadu,Viluppuram,10,10,Additional District and Sessions Court Kallakurich
10,Tamil Nadu,Viluppuram,10,27,Additional District Court No.1 Tindivanam
10,Tamil Nadu,Viluppuram,10,28,Additional District Court No.2 Tindivanam
10,Tamil Nadu,Vellore,11,4,ADDITIONAL DISTRICT AND SESSIONS JUDGE RANIPET
10,Tamil Nadu,Vellore,11,6,Addl Dist and Sess Court Tirupattur
10,Tamil Nadu,Virudhunagar,14,5,Additional District Court Virudhunagar
10,Tamil Nadu,Thanjavur,17,4,III ADDL. DISTRICT COURT THANJAVUR at PATTUKOTTAI
10,Tamil Nadu,Thanjavur,17,18,Additional District Court Kumbakonam
10,Tamil Nadu,Cuddalore,20,7,Additional District Judge III Virudhachalam
10,Tamil Nadu,Cuddalore,20,18,Additional District Judge-II Chidhambaram
10,Tamil Nadu,Ramanathapuram,21,15,Additional District Court Paramakudi
10,Tamil Nadu,Tiruvannamalai,22,21,Additional District Court Arni
10,Tamil Nadu,Perambalur,23,5,Prl.DM and Addl.DM COURT PERAMBALUR.
10,Tamil Nadu,Erode,24,14,Additional District Court Gobichettpalayam
10,Tamil Nadu,Erode,24,20,IV-ADDITIONAL DISTRICT COURT BHAVANI
10,Tamil Nadu,Krishnagiri,26,15,Additional District Court Hosur
10,Tamil Nadu,Dindigul,27,19,Additional District Court(FTC) Palani
10,Tamil Nadu,Tiruvallur,32,3,Additional District and Sessions Judge -IV Ponneri
10,Tamil Nadu,Tiruvallur,32,21,Additional District and Sessions Court-II
10,Tamil Nadu,Tiruvallur,32,22,Additional District and Sessions Court-III
10,Tamil Nadu,Tiruppur,33,17,III Additional District Judge Dharapuram
10,Tamil Nadu,Tiruvallur,32,3,Additional District and Sessions Court -IV Ponneri
10,Tamil Nadu,Tiruvallur,32,22,Additional District and Sessions Court-III Poonamallee
10,Tamil Nadu,Kanniyakumari,7,22,Additional District Court
10,Tamil Nadu,Ramanathapuram,21,6,PDJ and ADJ Ramanathapuram
10,Tamil Nadu,Dharmapuri,1,7,Chief Judicial Magistrate Court Dharmapuri
10,Tamil Nadu,Pudukkottai,2,6,CHIEF JUDICIAL MAGISTRATE COURT
10,Tamil Nadu,Tirunelveli,3,15,CJM JM I JM II JM III JM IV JM V Tirunelveli
10,Tamil Nadu,Theni,4,8,Chief Judicial Magistrate Court Theni
10,Tamil Nadu,Namakkal,5,5,Chief Judicial Magistrate
10,Tamil Nadu,Nagapattinam,6,6,Chief Judicial Magistrate Court Nagapattinam
10,Tamil Nadu,Kanniyakumari,7,8,CJM and JM Courts
10,Tamil Nadu,Tiruchirappalli,8,11,Chief Judicial Magistrate Court Establishment
10,Tamil Nadu,Thoothukudi,9,6,Chief Judicial Magistrate court complex Thoothuku
10,Tamil Nadu,Viluppuram,10,22,Chief Judicial Magistrate
10,Tamil Nadu,Vellore,11,16,Chief Judicial Magistrate Vellore
10,Tamil Nadu,Salem,12,5,CJM Establishment
10,Tamil Nadu,Virudhunagar,14,9,Chief Judicial Magistrate Srivilliputtur
10,Tamil Nadu,Madurai,15,6,Chief Judicial Magistrate
10,Tamil Nadu,Thanjavur,17,19,Chief Judicial Magistrate Court Kumbakonam
10,Tamil Nadu,Coimbatore,18,10,CHIEF JUDICIAL MAGISTRATE COIMBATORE
10,Tamil Nadu,Cuddalore,20,4,Chief Judicial Magistrate Court Cuddalore
10,Tamil Nadu,Ramanathapuram,21,7,CJM JM NO I And JM NO II Ramanathapuram
10,Tamil Nadu,Tiruvannamalai,22,3,Chief Judicial Magistrate Tiruvannamalai
10,Tamil Nadu,Perambalur,23,3,CJM JM AMC JM Courts PERAMBALUR.
10,Tamil Nadu,Erode,24,4,Chief Judicial Magistrate Erode
10,Tamil Nadu,Tiruvarur,25,10,Chief Judicial Magistrate Court Tiruvarur
10,Tamil Nadu,Krishnagiri,26,3,Chief Judicial Magistrate Krishnagiri
10,Tamil Nadu,Dindigul,27,3,Chief Judicial Magistrate  Dindigul
10,Tamil Nadu,Puducherry,28,3,Chief Judicial Magistrate Establishment
10,Tamil Nadu,Sivagangai,29,11,CHIEF JUDICIAL MAGISTRATE
10,Tamil Nadu,Ariyalur,30,5,Chief_Judicial_Magistrate_Court_Ariyalur
10,Tamil Nadu,Kancheepuram,31,9,Chief Judicial Magistrate Court CGL
10,Tamil Nadu,Tiruvallur,32,20,Chief Judicial Magistrate Court Tiruvallur
10,Tamil Nadu,Tiruppur,33,22,Chief Judicial Magistrate Court Tiruppur
10,Tamil Nadu,Namakkal,5,5,Chief Judicial Magistrate Court Namakkal
10,Tamil Nadu,Kancheepuram,31,9,Chief Judicial Magistrate Court Chengalpattu
10,Tamil Nadu,Karur,19,3,The Chief Judicial Magistrate Court
10,Tamil Nadu,Thanjavur,17,20,Additional CJM Court Kumbakonam
10,Tamil Nadu,Chennai,13,17,Chief Metropolitan Magistratre Court Egmore Ch-8
11,Orissa,Cuttack,1,4,District and Sessions Court
11,Orissa,Kendrapada,2,2,District and Sessions Judge
11,Orissa,Nuapada,3,2,District and  Sessions Judge Court Nuapada
11,Orissa,Ganjam,4,2,District Civil and  Sessions Court
11,Orissa,Balasore,5,2,District  and Sessions Judge
11,Orissa,Koraput,6,3,District and Sessions Judge
11,Orissa,Dhenkanal,7,2,District and Sessions Judge Dhenkanal
11,Orissa,Khurda,8,2,District and Sessions Court
11,Orissa,Gajapati,9,2,District and Session Judge
11,Orissa,Kalahandi,10,4,District and Sessions Judge
11,Orissa,Sambalpur,11,2,District and Sessions Judge
11,Orissa,Jharsuguda,12,3,District And Sessions Judge
11,Orissa,Keonjhar,13,2,District and Sessions Judge
11,Orissa,Jagatsinghpur,14,3,Dist and Sessions Judge court Jagatsinghpur
11,Orissa,Puri,15,3,District and Sessions Judge Puri
11,Orissa,Sundargarh,16,2,District and Sessions Judge Court Sundargarh
11,Orissa,Balangir,17,2,District & Sessions Judge
11,Orissa,Bhadrak,18,2,District and Sessions Judge
11,Orissa,Jajpur,19,2,District and Sessions Judge
11,Orissa,Sonepur,20,2,District and  Sessions Judge
11,Orissa,Rayagada,21,2,District and Sessions Court
11,Orissa,Nayagarh,22,4,District & Sessions Judge Court
11,Orissa,Mayurbhanj,26,2,District and Sessions Judge Court
11,Orissa,Anugul,27,2,District and Sessions Judge
11,Orissa,Bargarh,29,1,District and Sessions Judge Court
11,Orissa,Deogarh,30,1,District and Sessions Judge
11,Orissa,Nabarangpur,32,1,District and Sessions Court
11,Orissa,Boudh,24,2,District  and Sessions Judge
11,Orissa,Kandhamal,23,2,District and Sessions Judge
11,Orissa,Malkangiri,31,1,Additional District and Sessions Judge Malkangiri
11,Orissa,Cuttack,1,7,Addl. District and Sessions Judge Athagarh
11,Orissa,Ganjam,4,16,Additional District Judge Aska
11,Orissa,Ganjam,4,19,Additional District Judge Bhanjanagar ganjam
11,Orissa,Koraput,6,6,Addl District and Sessions Jugde Koraput
11,Orissa,Dhenkanal,7,5,Additional District and Sessions Judge Knagar
11,Orissa,Khurda,8,5,Addl. District and Sessions Court Khurda
11,Orissa,Kalahandi,10,8,Additional District  and Sessions Judge Dharamgarh
11,Orissa,Sambalpur,11,8,Additional District & Session Judge Sambalpur
11,Orissa,Sambalpur,11,11,Additional District Judge Kuchinda
11,Orissa,Keonjhar,13,8,Additional District and Session Judge Champua
11,Orissa,Keonjhar,13,11,Addl. District and Sessions Judge Anandapur
11,Orissa,Puri,15,14,Additional District and Sessions Judge Nimapada
11,Orissa,Balangir,17,6,Additional District Judge Patnagarh
11,Orissa,Balangir,17,8,Additional District Judge Titilagarh
11,Orissa,Balangir,17,11,Additional District Judge Kantabanji
11,Orissa,Mayurbhanj,26,5,Addl. District and Sessions Judge
11,Orissa,Mayurbhanj,26,12,Additional District and Sessions Judge
11,Orissa,Anugul,27,5,Additional District and Sessions Judge Talcher
11,Orissa,Bargarh,29,9,Addl. District and Sessions Judge Padampur
11,Orissa,Rayagada,21,7,Additional District Judge Gunupur
11,Orissa,Anugul,27,13,Addl.District and Sessions Judge
11,Orissa,Kandhamal,23,9,Addl.District & Sessions Judge Balliguda
11,Orissa,Cuttack,1,19,A.D.J. Salipur
11,Orissa,Ganjam,4,13,ADJ Chatrapur
11,Orissa,Sundargarh,16,6,adj court bonai
11,Orissa,Sundargarh,16,9,adj court rourkela
11,Orissa,Cuttack,1,3,Chief Judicial Magistrate Cuttack
11,Orissa,Kendrapada,2,4,Chief Judicial Magistrate Kendrapara
11,Orissa,Nuapada,3,3,Chief Judicial Magistrate Nuapada
11,Orissa,Ganjam,4,3,Chief Judicial Magistrate Ganjam
11,Orissa,Balasore,5,3,Chief Judicial Magistrate
11,Orissa,Koraput,6,4,Chief Judicial Magistrate Jeypore
11,Orissa,Dhenkanal,7,3,Chief Judicial Magistrate Dhenkanal
11,Orissa,Khurda,8,4,Chief Judicial Magistrate khurda BBSR
11,Orissa,Khurda,8,6,Chief Judicial Magistrate Khurda
11,Orissa,Gajapati,9,3,Chief Judicial Magistrate Gajapati
11,Orissa,Kalahandi,10,3,Chief Judicial Magistrate Kalahandi
11,Orissa,Sambalpur,11,3,Chief Judicial Magistrate Sambalpur
11,Orissa,Jharsuguda,12,4,Chief Judicial Magistrate Jharsuguda
11,Orissa,Keonjhar,13,3,Chief Judicial Magistrate Keonjhar
11,Orissa,Keonjhar,13,6,Chief Judicial Magistrate Anandpur
11,Orissa,Keonjhar,13,7,Chief Judicial Magistrate Barbil
11,Orissa,Keonjhar,13,9,Chief Judicial Magistrate Champua
11,Orissa,Jagatsinghpur,14,9,Chief Judicial Magistrate Jagatsinghpur
11,Orissa,Puri,15,4,Chief Judicial Magistrate Puri
11,Orissa,Sundargarh,16,3,Chief Judicial Magistrate Court Sundargarh
11,Orissa,Balangir,17,3,Chief Judicial Magistrate Bolangir
11,Orissa,Bhadrak,18,3,Chief Judicial Magistrate Bhadrak
11,Orissa,Jajpur,19,3,Chief Judicial Magistrate Jajpur
11,Orissa,Sonepur,20,3,Chief Judicial Magistrate Sonepur
11,Orissa,Sonepur,20,5,chief judicial magistrate court biramaharajpur
11,Orissa,Rayagada,21,3,Chief Judicial Magistrate Rayagada
11,Orissa,Nayagarh,22,3,Chief Judicial Magistrate Nayagarh
11,Orissa,Kandhamal,23,3,Chief Judicial Magistrate Kandhamal Phulbani
11,Orissa,Boudh,24,3,Chief Judicial Magistrate Boudh
11,Orissa,Mayurbhanj,26,3,Chief Judicial Magistrate
11,Orissa,Anugul,27,3,Chief Judicial Magistrate Anugul
11,Orissa,Bargarh,29,2,Chief Judicial Magistrate  Bargarh
11,Orissa,Deogarh,30,3,Chief Judicial Magistrate Deogarh
11,Orissa,Malkangiri,31,3,Chief Judicial Magistrate Malkangiri
11,Orissa,Nabarangpur,32,2,Chief Judicial Magistrate Nabrangpur
11,Orissa,Sundargarh,16,10,acjm court rourkela
12,Jammu and Kashmir,Kathua,1,2,Principal District Judge
12,Jammu and Kashmir,Udhampur,2,2,Pr. District Judge
12,Jammu and Kashmir,Baramulla,3,3,Principal District Judge
12,Jammu and Kashmir,Anantnag,4,2,Principal District Judge
12,Jammu and Kashmir,Pulwama,6,2,Principal District Judge
12,Jammu and Kashmir,Ganderbal,7,3,Principal District Judge
12,Jammu and Kashmir,Budgam,8,2,Principal District Judge
12,Jammu and Kashmir,Reasi,9,2,Principal District Judge
12,Jammu and Kashmir,Shopian,10,2,Principal District Judge Shopian
12,Jammu and Kashmir,Kupwara,11,2,Principal District Judge
12,Jammu and Kashmir,Kupwara,11,5,Principal District Judge
12,Jammu and Kashmir,Poonch,12,2,Pr Distt judge
12,Jammu and Kashmir,Rajouri,13,2,Principal District Judge
12,Jammu and Kashmir,Ramban,14,2,Principal District Judge
12,Jammu and Kashmir,Doda,15,2,Principal District Judge
12,Jammu and Kashmir,Doda,15,7,Principal District Judge
12,Jammu and Kashmir,Bandipora,18,2,Principal District Judge
12,Jammu and Kashmir,Jammu,19,2,Principal District Judge
12,Jammu and Kashmir,Kulgam,20,2,Principal District Judge
12,Jammu and Kashmir,Samba,21,2,Principal District Judge
12,Jammu and Kashmir,Kishtwar,22,2,Principal District Judge
12,Jammu and Kashmir,Leh,16,2,Principal District Judge
12,Jammu and Kashmir,Kargil,17,2,Principal District Judge
12,Jammu and Kashmir,Srinagar,5,3,Sessions Judge
12,Jammu and Kashmir,Baramulla,3,6,Additional District Judge
12,Jammu and Kashmir,Kathua,1,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,5,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,6,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Kathua,1,7,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,8,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Kathua,1,9,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,14,Chief Judicial Civil Magistrate Bani
12,Jammu and Kashmir,Udhampur,2,4,Chief Judicial Magistrate Udhampur
12,Jammu and Kashmir,Baramulla,3,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,7,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,9,Chief Judicial Cvil MAgistrate
12,Jammu and Kashmir,Baramulla,3,11,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Baramulla,3,12,ChiefJudicial Magistrate
12,Jammu and Kashmir,Baramulla,3,13,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Anantnag,4,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Anantnag,4,5,Cheif Judicial Magistrate
12,Jammu and Kashmir,Anantnag,4,6,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Anantnag,4,7,Chief Judicial  Magistrate
12,Jammu and Kashmir,Anantnag,4,8,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Anantnag,4,9,Chief Judicial Magistrate
12,Jammu and Kashmir,Anantnag,4,10,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Anantnag,4,11,Chief Judicial Magistrate
12,Jammu and Kashmir,Pulwama,6,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Ganderbal,7,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,5,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Budgam,8,10,Chief Judicial Magistrate Beerwah
12,Jammu and Kashmir,Budgam,8,11,Chief Judicial Civil Magistrate Beerwah
12,Jammu and Kashmir,Reasi,9,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Reasi,9,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Shopian,10,3,Chief Judicial Magistrate Shopian
12,Jammu and Kashmir,Kupwara,11,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Kupwara,11,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Poonch,12,3,Chief JudiciaL MAGISTRATE
12,Jammu and Kashmir,Poonch,12,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,3,Chief Judicial Magistrate  Rajouri
12,Jammu and Kashmir,Rajouri,13,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,5,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Ramban,14,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Ramban,14,7,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Doda,15,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Doda,15,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Bandipora,18,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Jammu,19,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Jammu,19,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Jammu,19,7,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Kulgam,20,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Kulgam,20,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Kulgam,20,7,Chief Judicial Magistratecivil
12,Jammu and Kashmir,Samba,21,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Kishtwar,22,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Udhampur,2,8,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Baramulla,3,16,Chief Judicial MAgistrate
12,Jammu and Kashmir,Baramulla,3,18,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,19,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Srinagar,5,5,Chief Judicial Magistrate Panthachowk
12,Jammu and Kashmir,Pulwama,6,9,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Reasi,9,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Reasi,9,5,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Reasi,9,7,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Poonch,12,5,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Rajouri,13,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,11,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Doda,15,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Leh,16,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Kargil,17,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Jammu,19,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,13,Chief Judicial Magistrate Bani
12,Jammu and Kashmir,Baramulla,3,10,Chief Judicial Magistrate
12,Jammu and Kashmir,Anantnag,4,12,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Pulwama,6,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,9,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Doda,15,5,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Jammu,19,5,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Jammu,19,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Kulgam,20,4,Chief Judicial magistrate
12,Jammu and Kashmir,Kathua,1,11,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,12,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Udhampur,2,7,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,14,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,15,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Rajouri,13,7,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Rajouri,13,9,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Rajouri,13,10,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,12,Chief Judicial Magistrate
12,Jammu and Kashmir,Ramban,14,5,Chief Judicial Magistrate
12,Jammu and Kashmir,Doda,15,9,Chief Judicial Magistrate
12,Jammu and Kashmir,Doda,15,10,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Kathua,1,10,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Baramulla,3,17,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Pulwama,6,6,Chief Judicial Magistrate Awantipora
12,Jammu and Kashmir,Pulwama,6,7,Chief Judicial Civil Magistrate Awantipora
12,Jammu and Kashmir,Rajouri,13,13,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Kulgam,20,5,Chief JUdicial Magistrate Civil
12,Jammu and Kashmir,Udhampur,2,5,Chief Judicial Magistrate
12,Jammu and Kashmir,Pulwama,6,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Pulwama,6,5,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Poonch,12,7,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Jammu,19,9,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Poonch,12,6,Chief Judicial Magistrate Surankote
12,Jammu and Kashmir,Ramban,14,4,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Ramban,14,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Udhampur,2,6,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Srinagar,5,6,Chief Judicial Civil Magistrate Panthachowk
13,Uttar Pradesh,Allahabad,1,2,District and Sessions Judge
13,Uttar Pradesh,Bareilly,2,2,District and  Sessions Judge
13,Uttar Pradesh,Gorakhpur,3,2,District and Sessions Judge
13,Uttar Pradesh,Hardoi,4,2,District and Session Judge
13,Uttar Pradesh,Chitrakoot,5,2,District and Sessions Judge
13,Uttar Pradesh,Meerut,6,2,District and Sessions Judge
13,Uttar Pradesh,Bahraich,7,2,District and Sessions Judge Bahraich
13,Uttar Pradesh,Ghaziabad,8,2,District Sessions Judge
13,Uttar Pradesh,Fatehpur,9,2,District and Session Court
13,Uttar Pradesh,Lakhimpur,10,2,District and Sessions Judge
13,Uttar Pradesh,Lakhimpur,10,9,District and Sessions Judge
13,Uttar Pradesh,Shravasti,11,2,District and Sessions Judge
13,Uttar Pradesh,Jaunpur,12,2,District  and Sessions Judge
13,Uttar Pradesh,Pilibhit,13,2,District and Sessions Judge
13,Uttar Pradesh,Mainpuri,14,2,District  Session Judge
13,Uttar Pradesh,Ambedkar Nagar,15,2,District and  Sessions Judge
13,Uttar Pradesh,Sitapur,16,2,District and Sessions Judge
13,Uttar Pradesh,Auraiya,17,2,District and Sessions Judge
13,Uttar Pradesh,Budaun,18,2,District and Session Judge
13,Uttar Pradesh,Kanpur Nagar,19,2,District and Sessions Judge
13,Uttar Pradesh,Gautam Buddha Nagar,20,2,District and Session Judge
13,Uttar Pradesh,Ballia,21,2,District and Sessions Judge
13,Uttar Pradesh,Lalitpur,23,2,District and Sessions Judge
13,Uttar Pradesh,Lucknow,24,2,District and Sessions Judge Lucknow
13,Uttar Pradesh,Etah,25,2,District And Sessions Judge
13,Uttar Pradesh,Muzaffarnagar,26,2,District and Session judge
13,Uttar Pradesh,Varanasi,27,2,District and Sessions Judge
13,Uttar Pradesh,Ghazipur,28,2,District and Sessions Judge
13,Uttar Pradesh,Firozabad,29,2,District And Sessions Judge
13,Uttar Pradesh,Agra,30,2,District Judge
13,Uttar Pradesh,Pratapgarh,31,2,District and session judge
13,Uttar Pradesh,Etawah,33,2,District and Sessions Judge
13,Uttar Pradesh,Kushinagar,34,2,District and Sessions Court
13,Uttar Pradesh,Jyotiba Phule Nagar,35,2,District and Sessions Judge
13,Uttar Pradesh,Barabanki,36,2,District and Sessions Judge
13,Uttar Pradesh,Mahoba,38,2,District Session Judge
13,Uttar Pradesh,Banda,39,2,District and Sessions Judge
13,Uttar Pradesh,Kanshi Ram Nagar,40,2,District and Sessions Judge
13,Uttar Pradesh,Deoria,41,2,District and Sessions Judge
13,Uttar Pradesh,Mau,42,2,District and Sessions Judge
13,Uttar Pradesh,Aligarh,43,2,District and Session Judge
13,Uttar Pradesh,Azamgarh,44,2,District and Sessions Judge
13,Uttar Pradesh,Baghpat,45,2,District and Session Judge
13,Uttar Pradesh,Basti,46,2,District and Session Judge
13,Uttar Pradesh,Bijnor,47,2,District and Session Judge
13,Uttar Pradesh,Bulandshahr,48,2,District and Sessions Court
13,Uttar Pradesh,Faizabad,49,2,District and session Judge Faizabad
13,Uttar Pradesh,Gonda,50,2,District Judge Establishment
