state_code,state_name,district_name,dist_code,court_no,court_name
13,Uttar Pradesh,Jhansi,66,3,Chief Judicial Magistrate
13,Uttar Pradesh,Balrampur,67,3,Chief Judicial Magistrate
13,Uttar Pradesh,Mirzapur,68,3,Chief Judicial Magistrate
13,Uttar Pradesh,Kannauj,69,3,Chief Judicial Magistrate
13,Uttar Pradesh,Kannauj,69,7,Chief Judicial Magistrate
13,Uttar Pradesh,Jalaun,70,3,Chief Judicial Magistrate
13,Uttar Pradesh,Santkabir Nagar,71,3,Chief Judicial Magistrate
13,Uttar Pradesh,Hapur,73,4,Chief Judicial Magistrate
13,Uttar Pradesh,Chandauli,75,2,Chief Judicial Magistrate
13,Uttar Pradesh,Shamli,76,2,chief judicial magistrate shamli
14,Haryana,Ambala,3,2,Chief Judicial Magistrate
14,Haryana,Ambala,3,4,Chief Judicial Magistrate
14,Haryana,Hisar,7,4,Chief Judicial Magistrate Hisar
14,Haryana,Hisar,7,5,Chief Judicial Magistrate
14,Haryana,Jhajjar,8,5,CHIEF JUDICIAL MAGISTRATE BAHADURGARH
14,Haryana,Jind,9,5,Chief Judicial Magistrate Courts Jind
14,Haryana,Sonepat,13,5,Chief Judicial Magistrate Sonipat
14,Haryana,Kaithal,16,4,Chief Judicial Magistrate Kaithal
14,Haryana,Nuh,19,6,Chief Judicial Magistrate
14,Haryana,Palwal,23,7,Chief Judicial Magistrate Hathin
15,Uttarakhand,Pauri Garhwal,2,3,Chief Judicial Magistrate
15,Uttarakhand,Tehri Garhwal,3,3,Chief Judicial Magistrate
15,Uttarakhand,Dehradun,5,2,CJM_Dehradun
15,Uttarakhand,Uttarkashi,6,3,Chief Judicial Magistrate Uttarkashi
15,Uttarakhand,Almora,7,3,Chief Judicial Magistrate Almora
15,Uttarakhand,Chamoli,8,3,Chief Judicial Magistrate
15,Uttarakhand,Haridwar,9,3,Chief Judicial Magistrate
15,Uttarakhand,Champawat,13,3,Chief Judicial Magistrate
15,Uttarakhand,Bageshwar,14,3,Chief Judicial Magistrate
15,Uttarakhand,Pithoragarh,15,3,Chief Judicial Magistrate
16,West Bengal,Malda,1,3,Chief Judicial Magistrate Malda
16,West Bengal,Hooghly,2,4,CHIEF JUDICIAL MAGISTRATE HOOGHLY
16,West Bengal,Jalpaiguri,4,3,Chief Judicial Magistrate
16,West Bengal,Coochbehar,6,3,Chief Judicial Magistrate  Cooch Behar
16,West Bengal,Paschim Medinpur,7,3,chiefjudicialmagistrate medinipur
16,West Bengal,Birbhum,8,3,cjm
16,West Bengal,Purba Medinipur,9,3,Chief Judicial Magistrate Tamluk
16,West Bengal,Purulia,10,5,Chief Judicial Magistrate
16,West Bengal,Howrah,11,5,Chief Judicial Magistrate
16,West Bengal,Murshidabad,12,5,Cheif Judicial Magistrate Murshidabad
16,West Bengal,South Dinajpur,13,3,CJM  JM1 and JM2 Courts at Balurghat
16,West Bengal,Darjeeling,17,3,Chief Judicial Magistrate
16,West Bengal,Purba Bardhaman,18,3,CHIEF JUDICIAL MAGISTRATE
16,West Bengal,Bankura,19,2,Chief Judicial Magistrate
16,West Bengal,South Twenty Four Parganas,20,6,Chief Judicial Magistrate Establishment
16,West Bengal,North Dinajpur,21,4,Chief Judicial Magistrate Raiganj
16,West Bengal,Nadia,22,6,Chief Judicial Magistrate
16,West Bengal,Paschim Bardhaman,24,3,Chief Judicial Magistrate
16,West Bengal,Jhargram,25,2,cjm
18,Chhattisgarh,Korba,1,2,Chief Judicial Magistrate  Korba
18,Chhattisgarh,Bilaspur,2,2,CJM Court Bilaspur
18,Chhattisgarh,Raipur,3,2,Chief Judicial Magistrate Raipur
18,Chhattisgarh,Raipur,3,8,Cheif judicial Magistrate Gariyaband
18,Chhattisgarh,Dhamtari,5,2,Chief Judicial Magistrate Dhamtari
18,Chhattisgarh,Raigarh,6,2,Chief Judicial Magistrate
18,Chhattisgarh,Kawardha,9,2,Chief Judcial Magistrate and JMFC Kawardha
18,Chhattisgarh,Rajnandgaon,10,2,Chief Judicial Magistrate Rajnandgaon
18,Chhattisgarh,Koriya,11,2,Chief judicial megistrate Baikunthpur
18,Chhattisgarh,Mahasamund,12,2,Chief Judicial Magistrate
18,Chhattisgarh,Kanker,13,2,Chief Judicial Magistrate
18,Chhattisgarh,Jashpur,16,2,Chief Judicial Magistrate Court Jashpur
18,Chhattisgarh,Dantewada,17,2,Chief Judicial Magistrate Court
18,Chhattisgarh,Balod,19,2,CJM and Judicial Magistrate  Balod
18,Chhattisgarh,Bemetara,20,2,Chief Judicial Magistrate Bemetara
18,Chhattisgarh,Surajpur,21,4,Chief Judicial Magistrate Surajpur
18,Chhattisgarh,Kondagaon,22,2,Cheif Judicial Magistrate
18,Chhattisgarh,Balodabazar,23,2,CHIEF JUDICIAL MAGISTRATE EST.
18,Chhattisgarh,Balodabazar,23,6,CHIEF JUDICIAL MAGISTRATE EST.
18,Chhattisgarh,Mungeli,24,2,CJM Mungeli
19,Mizoram,Aizawl,1,1,Chief Judicial Magistrate
20,Tripura,West Tripura,1,8,Chief Judicial Magistrate Establishment Agartala
20,Tripura,North Tripura,2,9,Chief Judicial Magistrate
20,Tripura,SouthTripura,3,8,Chief Judicial Magistrate South Tripura Belonia
20,Tripura,Unakoti  Tripura,5,5,Chief Judicial Magistrate
20,Tripura,Gomati District,6,3,Chief Judicial Magistrate Gomati Dist. Udaipur
20,Tripura,Sepahijala Tripura,9,2,Chief Judicial Magistrate Establishment Sonamora
20,Tripura,Khowai Tripura,10,2,Chief Judicial Magistrate Establishment Khowai
21,Meghalaya,East Khasi Hills,1,4,Chief Judicial Magistrate Shillong
21,Meghalaya,West Garo Hills,2,3,Chief Judicial Magistrate
21,Meghalaya,East Garo Hills,4,3,Chief Judicial Magistrate Williamnagar
21,Meghalaya,Ri Bhoi,5,1,Chief Judicial Magistrate Nongpoh
22,Punjab,Rupnagar,3,9,Chief Judicial Magistrate Rupnagar
22,Punjab,SBS Nagar,15,4,CHIEF JUDICIAL MAGISTRATE SBS NAGAR
22,Punjab,SBS Nagar,15,5,Chief Judicial Magistarte
22,Punjab,Hoshiarpurr,18,6,CHIEF JUDICIAL MAGISTRATE HOSHIARPUR
22,Punjab,Hoshiarpurr,18,8,CHIEF JUDICIAL MAGISTRATE GARHSHANKAR
22,Punjab,Hoshiarpurr,18,10,CHIEF JUDICIAL MAGISTRATE MUKERIAN TALUKA
24,Sikkim,Mangan,2,3,CHIEF JUDICIAL MAGISTRATE
24,Sikkim,Gangtok,4,5,Chief Judicial Magistrate
25,Manipur,Imphal East,1,6,Court of CJM cum JMFC Imphal East
25,Manipur,Imphal West,2,5,Court of Chief Judicial Magistrate Imphal West
25,Manipur,Tamenglong,9,1,Court Of CJM cum CJSD Tamenglong
27,Chandigarh,Chandigarh,1,3,CHIEF JUDICIAL MAGISTRATE CHANDIGARH
5,Himachal Pradesh,Kullu,10,2,Chief Judicial Magistrate  Manali
6,Assam,Sivasagar,3,4,Chief Judicial Magistrate Establishment
7,Jharkhand,Latehar,19,5,Cheif Judical  Magistrate Latehar
9,Rajasthan,Banswara,25,7,CJM ACJM JM AJM Banswara District HQ
10,Tamil Nadu,Namakkal,5,5,Chief Judicial Magistrate Court Namakkal
12,Jammu and Kashmir,Udhampur,2,8,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Baramulla,3,16,Chief Judicial MAgistrate
12,Jammu and Kashmir,Baramulla,3,18,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,19,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Srinagar,5,5,Chief Judicial Magistrate Panthachowk
12,Jammu and Kashmir,Pulwama,6,9,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Reasi,9,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Reasi,9,5,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Reasi,9,7,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Poonch,12,5,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Rajouri,13,6,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,11,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Doda,15,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Leh,16,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Kargil,17,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Jammu,19,4,Chief Judicial Magistrate
15,Uttarakhand,Rudraprayag,16,2,CHIEF JUDICIAL MAGISTRATE
18,Chhattisgarh,Raipur,3,6,Chief Judicial Megistrate Tilda
20,Tripura,North Tripura,2,9,Chief Judicial Magistrate Estt. Dharmanagar
20,Tripura,SouthTripura,3,8,Chief Judicial Magistrate Establishment Belonia
21,Meghalaya,West Jaintia Hills,3,1,Chief Judicial Magistrate Jowai
33,Ladakh,Kargil,1,3,Chief Judicial Magistrate
10,Tamil Nadu,Tiruchirappalli,8,11,Chief Judicial Magistrate Court Establishment 
12,Jammu and Kashmir,Kathua,1,13,Chief Judicial Magistrate Bani
12,Jammu and Kashmir,Baramulla,3,10,Chief Judicial Magistrate
12,Jammu and Kashmir,Anantnag,4,12,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Pulwama,6,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Budgam,8,9,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Doda,15,5,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Jammu,19,5,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Jammu,19,8,Chief Judicial Magistrate
12,Jammu and Kashmir,Kulgam,20,4,Chief Judicial magistrate
18,Chhattisgarh,Jashpur,16,5,C.J. Class-2/Judicial Magistrate - I Pathalgaon
20,Tripura,Gomati District,6,3,Chief Judicial Magistrate Establishment Udaipur
33,Ladakh,Leh,2,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,11,Chief Judicial Magistrate
12,Jammu and Kashmir,Kathua,1,12,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Udhampur,2,7,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,14,Chief Judicial Magistrate
12,Jammu and Kashmir,Baramulla,3,15,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Rajouri,13,7,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Rajouri,13,9,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Rajouri,13,10,Chief Judicial Magistrate
12,Jammu and Kashmir,Rajouri,13,12,Chief Judicial Magistrate
12,Jammu and Kashmir,Ramban,14,5,Chief Judicial Magistrate
12,Jammu and Kashmir,Doda,15,9,Chief Judicial Magistrate
12,Jammu and Kashmir,Doda,15,10,Chief Judicial Civil Magistrate
18,Chhattisgarh,Surguja at Ambikapur,4,2,CHIEF JUDICIAL MAGISTRATE COURT SURGUJA CG
12,Jammu and Kashmir,Kathua,1,10,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Baramulla,3,17,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Pulwama,6,6,Chief Judicial Magistrate Awantipora
12,Jammu and Kashmir,Pulwama,6,7,Chief Judicial Civil Magistrate Awantipora
12,Jammu and Kashmir,Rajouri,13,13,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Kulgam,20,5,Chief JUdicial Magistrate Civil
15,Uttarakhand,Rudraprayag,16,5,CHIEF JUDICIAL MAGISTRATE UKHIMATH
20,Tripura,Dhalai Tripura,11,10,Chief Judicial Magistrate Establishment Ambassa
9,Rajasthan,Merta Nagaur,8,19,CJM ACJM-Nagaur Taluka HQ
12,Jammu and Kashmir,Udhampur,2,5,Chief Judicial Magistrate
12,Jammu and Kashmir,Pulwama,6,4,Chief Judicial Magistrate
12,Jammu and Kashmir,Pulwama,6,5,Chief Judicial Civil Magistrate
20,Tripura,Unakoti  Tripura,5,5,Chief Judicial Magistrate Kailashahar
6,Assam,Baksa,27,3,Chief Judicial Magistrate
12,Jammu and Kashmir,Poonch,12,7,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Jammu,19,9,Chief Judicial Civil Magistrate
24,Sikkim,Gangtok,4,7,Chief Judicial Magistrate
24,Sikkim,Gangtok,4,9,Chief Judicial Magistrate
12,Jammu and Kashmir,Poonch,12,6,Chief Judicial Magistrate Surankote
12,Jammu and Kashmir,Ramban,14,4,Chief Judicial Civil Magistrate
12,Jammu and Kashmir,Ramban,14,6,Chief Judicial Magistrate
10,Tamil Nadu,Kancheepuram,31,9,Chief Judicial Magistrate Court Chengalpattu
12,Jammu and Kashmir,Udhampur,2,6,Chief Judicial civil Magistrate
12,Jammu and Kashmir,Srinagar,5,6,Chief Judicial Civil Magistrate Panthachowk
13,Uttar Pradesh,Sambhal at Chandausi,74,10,Chief Judicial Magistrate Sambhal at Chandausi
14,Haryana,Jhajjar,8,4,Chief Judicial Magistrate Jhajjar
21,Meghalaya,West Khasi Hills,7,3,Chief Judicial Magistrate
6,Assam,Golaghat,19,3,GLT_CJM_ESTT
8,Bihar,Patna,1,12,Barh CJM Div.
8,Bihar,Patna,1,15,Masaurhi CJM Div.
8,Bihar,Patna,1,17,Paliganj CJM Div.
8,Bihar,Samastipur,3,13,Shahpur Patori CJM Div.
8,Bihar,Katihar,5,2,Barsoi CJM Division
8,Bihar,Begusarai,6,11,Balia CJM Division
8,Bihar,Begusarai,6,13,Teghra CJM Division
8,Bihar,Motihari,10,4,Sikrahna CJM Division
8,Bihar,Madhepura,12,5,Uda-Kishunganj CJM Division
8,Bihar,Khagaria,14,5,Gogri CJM Division
8,Bihar,Darbhanga,17,9,Biraul CJM Division
8,Bihar,Madhubani,18,8,Benipatti CJM Div.
8,Bihar,Supaul,22,5,Birpur CJM Division
8,Bihar,Sitamarhi,31,4,Pupri CJM Division
8,Bihar,Bhagalpur,34,2,naucjmdivision
8,Bihar,Jehanabad,36,5,Arwal CJM Division
8,Bihar,Sheohar,37,2,Sheohar CJM Div.
10,Tamil Nadu,Karur,19,3,The Chief Judicial Magistrate Court
14,Haryana,Bhiwani,4,6,bwncjm
14,Haryana,Bhiwani,4,7,bwndadricjm
14,Haryana,Bhiwani,4,8,bwnloharucjm
14,Haryana,Bhiwani,4,9,bwnsiwanicjm
14,Haryana,Rohtak,12,5,rohmehamcjm
14,Haryana,Rewari,17,7,rwrbawalcjm
15,Uttarakhand,Nainital,1,4,nainital_cjm
15,Uttarakhand,Udham Singh Nagar,4,4,usnagar_cjm
16,West Bengal,North  Twenty Four Parganas,14,4,Barasat Chief Judicial Magistrate
